"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360810230002","Block Group 2, Census Tract 230, Queens County, New York","92625","null","26251","null",
"1500000US360810232001","Block Group 1, Census Tract 232, Queens County, New York","118005","null","40302","null",
"1500000US360810232002","Block Group 2, Census Tract 232, Queens County, New York","74631","null","36334","null",
"1500000US360810232003","Block Group 3, Census Tract 232, Queens County, New York","-","-","**","**",
"1500000US360810235011","Block Group 1, Census Tract 235.01, Queens County, New York","49523","null","19652","null",
"1500000US360810235012","Block Group 2, Census Tract 235.01, Queens County, New York","51884","null","17107","null",
"1500000US360810235021","Block Group 1, Census Tract 235.02, Queens County, New York","48500","null","25472","null",
"1500000US360810235022","Block Group 2, Census Tract 235.02, Queens County, New York","63167","null","37929","null",
"1500000US360810236001","Block Group 1, Census Tract 236, Queens County, New York","70511","null","18731","null",
"1500000US360810236002","Block Group 2, Census Tract 236, Queens County, New York","63500","null","16576","null",
"1500000US360810238001","Block Group 1, Census Tract 238, Queens County, New York","-","-","**","**",
"1500000US360810238002","Block Group 2, Census Tract 238, Queens County, New York","45000","null","30778","null",
"1500000US360810238003","Block Group 3, Census Tract 238, Queens County, New York","60378","null","12557","null",
"1500000US360810238004","Block Group 4, Census Tract 238, Queens County, New York","41602","null","31676","null",
"1500000US360810240001","Block Group 1, Census Tract 240, Queens County, New York","112949","null","87604","null",
"1500000US360810240002","Block Group 2, Census Tract 240, Queens County, New York","56210","null","16047","null",
"1500000US360810240003","Block Group 3, Census Tract 240, Queens County, New York","41027","null","7780","null",
"1500000US360810243001","Block Group 1, Census Tract 243, Queens County, New York","41563","null","13324","null",
"1500000US360810243002","Block Group 2, Census Tract 243, Queens County, New York","57405","null","23907","null",
"1500000US360810243003","Block Group 3, Census Tract 243, Queens County, New York","56779","null","33426","null",
"1500000US360810243004","Block Group 4, Census Tract 243, Queens County, New York","49792","null","38373","null",
"1500000US360810245001","Block Group 1, Census Tract 245, Queens County, New York","45068","null","13684","null",
"1500000US360810245002","Block Group 2, Census Tract 245, Queens County, New York","47419","null","21121","null",
"1500000US360810245003","Block Group 3, Census Tract 245, Queens County, New York","-","-","**","**",
"1500000US360810245004","Block Group 4, Census Tract 245, Queens County, New York","76648","null","23539","null",
"1500000US360810246001","Block Group 1, Census Tract 246, Queens County, New York","-","-","**","**",
"1500000US360810247001","Block Group 1, Census Tract 247, Queens County, New York","52171","null","21542","null",
"1500000US360810249001","Block Group 1, Census Tract 249, Queens County, New York","56285","null","19556","null",
"1500000US360810249002","Block Group 2, Census Tract 249, Queens County, New York","64263","null","6574","null",
"1500000US360810249003","Block Group 3, Census Tract 249, Queens County, New York","76763","null","23047","null",
"1500000US360810251001","Block Group 1, Census Tract 251, Queens County, New York","84015","null","11383","null",
"1500000US360810251002","Block Group 2, Census Tract 251, Queens County, New York","-","-","**","**",
"1500000US360810251003","Block Group 3, Census Tract 251, Queens County, New York","98869","null","66923","null",
"1500000US360810251004","Block Group 4, Census Tract 251, Queens County, New York","71351","null","20669","null",
"1500000US360810253011","Block Group 1, Census Tract 253.01, Queens County, New York","71544","null","19978","null",
"1500000US360810253012","Block Group 2, Census Tract 253.01, Queens County, New York","62083","null","11453","null",
"1500000US360810253013","Block Group 3, Census Tract 253.01, Queens County, New York","52963","null","14487","null",
"1500000US360810253014","Block Group 4, Census Tract 253.01, Queens County, New York","56500","null","20937","null",
"1500000US360810253021","Block Group 1, Census Tract 253.02, Queens County, New York","62760","null","28668","null",
"1500000US360810253022","Block Group 2, Census Tract 253.02, Queens County, New York","73438","null","29419","null",
"1500000US360810254011","Block Group 1, Census Tract 254.01, Queens County, New York","65395","null","35383","null",
"1500000US360810254012","Block Group 2, Census Tract 254.01, Queens County, New York","93975","null","19067","null",
"1500000US360810254021","Block Group 1, Census Tract 254.02, Queens County, New York","-","-","**","**",
"1500000US360810254022","Block Group 2, Census Tract 254.02, Queens County, New York","62063","null","35162","null",
"1500000US360810254023","Block Group 3, Census Tract 254.02, Queens County, New York","33057","null","10926","null",
"1500000US360810255001","Block Group 1, Census Tract 255, Queens County, New York","77019","null","11797","null",
"1500000US360810257001","Block Group 1, Census Tract 257, Queens County, New York","70852","null","20222","null",
"1500000US360810258001","Block Group 1, Census Tract 258, Queens County, New York","64519","null","27410","null",
"1500000US360810258002","Block Group 2, Census Tract 258, Queens County, New York","71563","null","38176","null",
"1500000US360810259001","Block Group 1, Census Tract 259, Queens County, New York","75665","null","17479","null",
"1500000US360810259002","Block Group 2, Census Tract 259, Queens County, New York","51744","null","15051","null",
"1500000US360810260001","Block Group 1, Census Tract 260, Queens County, New York","38009","null","8735","null",
"1500000US360810260002","Block Group 2, Census Tract 260, Queens County, New York","86125","null","10549","null",
"1500000US360810261001","Block Group 1, Census Tract 261, Queens County, New York","67857","null","24680","null",
"1500000US360810261002","Block Group 2, Census Tract 261, Queens County, New York","71076","null","29826","null",
"1500000US360810261003","Block Group 3, Census Tract 261, Queens County, New York","48512","null","21588","null",
"1500000US360810261004","Block Group 4, Census Tract 261, Queens County, New York","71012","null","36104","null",
"1500000US360810262001","Block Group 1, Census Tract 262, Queens County, New York","76875","null","18162","null",
"1500000US360810263001","Block Group 1, Census Tract 263, Queens County, New York","-","-","**","**",
"1500000US360810263002","Block Group 2, Census Tract 263, Queens County, New York","54524","null","19697","null",
"1500000US360810263003","Block Group 3, Census Tract 263, Queens County, New York","112500","null","68312","null",
"1500000US360810264001","Block Group 1, Census Tract 264, Queens County, New York","60568","null","17454","null",
"1500000US360810264002","Block Group 2, Census Tract 264, Queens County, New York","57143","null","10330","null",
"1500000US360810265011","Block Group 1, Census Tract 265.01, Queens County, New York","42404","null","19830","null",
"1500000US360810265012","Block Group 2, Census Tract 265.01, Queens County, New York","55329","null","19265","null",
"1500000US360810265021","Block Group 1, Census Tract 265.02, Queens County, New York","64750","null","13859","null",
"1500000US360810266001","Block Group 1, Census Tract 266, Queens County, New York","28500","null","10278","null",
"1500000US360810267001","Block Group 1, Census Tract 267, Queens County, New York","42431","null","6336","null",
"1500000US360810267002","Block Group 2, Census Tract 267, Queens County, New York","45356","null","31611","null",
"1500000US360810267003","Block Group 3, Census Tract 267, Queens County, New York","48906","null","12555","null",
"1500000US360810269011","Block Group 1, Census Tract 269.01, Queens County, New York","46250","null","18948","null",
"1500000US360810269012","Block Group 2, Census Tract 269.01, Queens County, New York","59688","null","12807","null",
"1500000US360810269013","Block Group 3, Census Tract 269.01, Queens County, New York","79940","null","8969","null",
"1500000US360810269014","Block Group 4, Census Tract 269.01, Queens County, New York","108009","null","70061","null",
"1500000US360810269021","Block Group 1, Census Tract 269.02, Queens County, New York","47986","null","4126","null",
"1500000US360810269022","Block Group 2, Census Tract 269.02, Queens County, New York","61550","null","24399","null",
"1500000US360810270001","Block Group 1, Census Tract 270, Queens County, New York","128050","null","44327","null",
"1500000US360810271011","Block Group 1, Census Tract 271.01, Queens County, New York","46527","null","3173","null",
"1500000US360810271012","Block Group 2, Census Tract 271.01, Queens County, New York","40764","null","31730","null",
"1500000US360810271013","Block Group 3, Census Tract 271.01, Queens County, New York","69911","null","23938","null",
"1500000US360810271021","Block Group 1, Census Tract 271.02, Queens County, New York","67188","null","27457","null",
"1500000US360810271022","Block Group 2, Census Tract 271.02, Queens County, New York","-","-","**","**",
"1500000US360810272001","Block Group 1, Census Tract 272, Queens County, New York","72969","null","24259","null",
"1500000US360810272002","Block Group 2, Census Tract 272, Queens County, New York","72917","null","20694","null",
"1500000US360810273011","Block Group 1, Census Tract 273.01, Queens County, New York","66941","null","36454","null",
"1500000US360810273012","Block Group 2, Census Tract 273.01, Queens County, New York","34469","null","18855","null",
"1500000US360810273021","Block Group 1, Census Tract 273.02, Queens County, New York","-","-","**","**",
"1500000US360810273022","Block Group 2, Census Tract 273.02, Queens County, New York","39141","null","22093","null",
"1500000US360810273023","Block Group 3, Census Tract 273.02, Queens County, New York","46617","null","8297","null",
"1500000US360810274001","Block Group 1, Census Tract 274, Queens County, New York","54908","null","9358","null",
"1500000US360810275001","Block Group 1, Census Tract 275, Queens County, New York","53466","null","10407","null",
"1500000US360810275002","Block Group 2, Census Tract 275, Queens County, New York","45721","null","41459","null",
"1500000US360810275003","Block Group 3, Census Tract 275, Queens County, New York","41729","null","19271","null",
"1500000US360810276001","Block Group 1, Census Tract 276, Queens County, New York","84779","null","31809","null",
"1500000US360810277011","Block Group 1, Census Tract 277.01, Queens County, New York","61914","null","48250","null",
"1500000US360810277012","Block Group 2, Census Tract 277.01, Queens County, New York","52921","null","15106","null",
"1500000US360810277021","Block Group 1, Census Tract 277.02, Queens County, New York","98333","null","36602","null",
"1500000US360810277022","Block Group 2, Census Tract 277.02, Queens County, New York","57774","null","13108","null",
"1500000US360810277023","Block Group 3, Census Tract 277.02, Queens County, New York","43996","null","14312","null",
"1500000US360810278001","Block Group 1, Census Tract 278, Queens County, New York","-","-","**","**",
"1500000US360810278002","Block Group 2, Census Tract 278, Queens County, New York","35391","null","19274","null",
"1500000US360810279001","Block Group 1, Census Tract 279, Queens County, New York","108203","null","57044","null",
"1500000US360810279002","Block Group 2, Census Tract 279, Queens County, New York","65705","null","12425","null",
"1500000US360810279003","Block Group 3, Census Tract 279, Queens County, New York","34155","null","33000","null",
"1500000US360810279004","Block Group 4, Census Tract 279, Queens County, New York","63824","null","35016","null",
"1500000US360810280001","Block Group 1, Census Tract 280, Queens County, New York","71071","null","21641","null",
"1500000US360810281001","Block Group 1, Census Tract 281, Queens County, New York","61728","null","38222","null",
"1500000US360810281002","Block Group 2, Census Tract 281, Queens County, New York","51097","null","20330","null",
"1500000US360810281003","Block Group 3, Census Tract 281, Queens County, New York","-","-","**","**",
"1500000US360810281004","Block Group 4, Census Tract 281, Queens County, New York","74643","null","25388","null",
"1500000US360810282001","Block Group 1, Census Tract 282, Queens County, New York","71000","null","33794","null",
"1500000US360810283001","Block Group 1, Census Tract 283, Queens County, New York","75625","null","33104","null",
"1500000US360810283002","Block Group 2, Census Tract 283, Queens County, New York","68646","null","23031","null",
"1500000US360810283003","Block Group 3, Census Tract 283, Queens County, New York","-","-","**","**",
"1500000US360810283004","Block Group 4, Census Tract 283, Queens County, New York","68117","null","34609","null",
"1500000US360810283005","Block Group 5, Census Tract 283, Queens County, New York","69476","null","24070","null",
"1500000US360810284001","Block Group 1, Census Tract 284, Queens County, New York","66408","null","12483","null",
"1500000US360810284002","Block Group 2, Census Tract 284, Queens County, New York","93150","null","5263","null",
"1500000US360810285001","Block Group 1, Census Tract 285, Queens County, New York","188173","null","11341","null",
"1500000US360810285002","Block Group 2, Census Tract 285, Queens County, New York","97417","null","34293","null",
"1500000US360810285003","Block Group 3, Census Tract 285, Queens County, New York","59868","null","44718","null",
"1500000US360810285004","Block Group 4, Census Tract 285, Queens County, New York","39643","null","29214","null",
"1500000US360810287001","Block Group 1, Census Tract 287, Queens County, New York","60905","null","14087","null",
"1500000US360810287002","Block Group 2, Census Tract 287, Queens County, New York","73750","null","47486","null",
"1500000US360810287003","Block Group 3, Census Tract 287, Queens County, New York","54294","null","21886","null",
"1500000US360810287004","Block Group 4, Census Tract 287, Queens County, New York","65186","null","25703","null",
"1500000US360810288011","Block Group 1, Census Tract 288.01, Queens County, New York","84375","null","42601","null",
"1500000US360810288012","Block Group 2, Census Tract 288.01, Queens County, New York","65066","null","32185","null",
"1500000US360810288021","Block Group 1, Census Tract 288.02, Queens County, New York","84028","null","18119","null",
"1500000US360810288022","Block Group 2, Census Tract 288.02, Queens County, New York","88893","null","19914","null",
"1500000US360810288031","Block Group 1, Census Tract 288.03, Queens County, New York","-","-","**","**",
"1500000US360810289001","Block Group 1, Census Tract 289, Queens County, New York","70714","null","24162","null",
"1500000US360810289002","Block Group 2, Census Tract 289, Queens County, New York","41875","null","31173","null",
"1500000US360810289003","Block Group 3, Census Tract 289, Queens County, New York","82697","null","27575","null",
"1500000US360810291001","Block Group 1, Census Tract 291, Queens County, New York","53217","null","21250","null",
"1500000US360810291002","Block Group 2, Census Tract 291, Queens County, New York","72545","null","32886","null",
"1500000US360810291003","Block Group 3, Census Tract 291, Queens County, New York","64811","null","13694","null",
"1500000US360810291004","Block Group 4, Census Tract 291, Queens County, New York","114271","null","65613","null",
"1500000US360810293001","Block Group 1, Census Tract 293, Queens County, New York","62167","null","9146","null",
"1500000US360810294001","Block Group 1, Census Tract 294, Queens County, New York","88836","null","18497","null",
"1500000US360810294002","Block Group 2, Census Tract 294, Queens County, New York","118750","null","44556","null",
"1500000US360810294003","Block Group 3, Census Tract 294, Queens County, New York","74038","null","68133","null",
"1500000US360810294004","Block Group 4, Census Tract 294, Queens County, New York","59848","null","16317","null",
"1500000US360810294005","Block Group 5, Census Tract 294, Queens County, New York","-","-","**","**",
"1500000US360810294006","Block Group 6, Census Tract 294, Queens County, New York","152775","null","133231","null",
"1500000US360810295001","Block Group 1, Census Tract 295, Queens County, New York","77163","null","5643","null",
"1500000US360810295002","Block Group 2, Census Tract 295, Queens County, New York","70710","null","3312","null",
"1500000US360810297001","Block Group 1, Census Tract 297, Queens County, New York","92941","null","25244","null",
"1500000US360810297002","Block Group 2, Census Tract 297, Queens County, New York","56023","null","26463","null",
"1500000US360810299001","Block Group 1, Census Tract 299, Queens County, New York","-","-","**","**",
"1500000US360810306001","Block Group 1, Census Tract 306, Queens County, New York","-","-","**","**",
"1500000US360810306002","Block Group 2, Census Tract 306, Queens County, New York","101500","null","77137","null",
"1500000US360810306003","Block Group 3, Census Tract 306, Queens County, New York","117350","null","70102","null",
"1500000US360810306004","Block Group 4, Census Tract 306, Queens County, New York","78889","null","36904","null",
"1500000US360810306005","Block Group 5, Census Tract 306, Queens County, New York","81741","null","54694","null",
"1500000US360810309031","Block Group 1, Census Tract 309.03, Queens County, New York","91771","null","24835","null",
"1500000US360810309032","Block Group 2, Census Tract 309.03, Queens County, New York","63750","null","48364","null",
"1500000US360810309033","Block Group 3, Census Tract 309.03, Queens County, New York","76154","null","22693","null",
"1500000US360810309034","Block Group 4, Census Tract 309.03, Queens County, New York","69107","null","30713","null",
"1500000US360810309041","Block Group 1, Census Tract 309.04, Queens County, New York","98906","null","66403","null",
"1500000US360810309042","Block Group 2, Census Tract 309.04, Queens County, New York","62407","null","21975","null",
"1500000US360810309051","Block Group 1, Census Tract 309.05, Queens County, New York","-","-","**","**",
"1500000US360810309052","Block Group 2, Census Tract 309.05, Queens County, New York","74186","null","30310","null",
"1500000US360810309061","Block Group 1, Census Tract 309.06, Queens County, New York","60845","null","37673","null",
"1500000US360810309062","Block Group 2, Census Tract 309.06, Queens County, New York","61591","null","22617","null",
"1500000US360810309063","Block Group 3, Census Tract 309.06, Queens County, New York","56929","null","21524","null",
"1500000US360810317001","Block Group 1, Census Tract 317, Queens County, New York","-","-","**","**",
"1500000US360810317002","Block Group 2, Census Tract 317, Queens County, New York","73681","null","32539","null",
"1500000US360810317003","Block Group 3, Census Tract 317, Queens County, New York","106976","null","52659","null",
"1500000US360810317004","Block Group 4, Census Tract 317, Queens County, New York","60000","null","40006","null",
"1500000US360810317005","Block Group 5, Census Tract 317, Queens County, New York","50858","null","13127","null",
"1500000US360810320001","Block Group 1, Census Tract 320, Queens County, New York","85714","null","17000","null",
"1500000US360810320002","Block Group 2, Census Tract 320, Queens County, New York","40469","null","2906","null",
"1500000US360810320003","Block Group 3, Census Tract 320, Queens County, New York","92353","null","37967","null",
"1500000US360810320004","Block Group 4, Census Tract 320, Queens County, New York","68827","null","15591","null",
"1500000US360810327001","Block Group 1, Census Tract 327, Queens County, New York","44360","null","11172","null",
"1500000US360810327002","Block Group 2, Census Tract 327, Queens County, New York","59107","null","18127","null",
"1500000US360810328001","Block Group 1, Census Tract 328, Queens County, New York","71667","null","9229","null",
"1500000US360810328002","Block Group 2, Census Tract 328, Queens County, New York","114583","null","51292","null",
"1500000US360810328003","Block Group 3, Census Tract 328, Queens County, New York","76563","null","31534","null",
"1500000US360810329001","Block Group 1, Census Tract 329, Queens County, New York","-","-","**","**",
"1500000US360810329002","Block Group 2, Census Tract 329, Queens County, New York","39878","null","22500","null",
"1500000US360810329003","Block Group 3, Census Tract 329, Queens County, New York","68056","null","35586","null",
"1500000US360810330001","Block Group 1, Census Tract 330, Queens County, New York","88988","null","28892","null",
"1500000US360810330002","Block Group 2, Census Tract 330, Queens County, New York","81743","null","8085","null",
"1500000US360810330003","Block Group 3, Census Tract 330, Queens County, New York","110280","null","28061","null",
"1500000US360810330004","Block Group 4, Census Tract 330, Queens County, New York","69375","null","29292","null",
"1500000US360810330005","Block Group 5, Census Tract 330, Queens County, New York","68750","null","33777","null",
"1500000US360810331000","Block Group 0, Census Tract 331, Queens County, New York","-","-","**","**",
"1500000US360810331001","Block Group 1, Census Tract 331, Queens County, New York","-","-","**","**",
"1500000US360810334011","Block Group 1, Census Tract 334.01, Queens County, New York","75391","null","20319","null",
"1500000US360810334012","Block Group 2, Census Tract 334.01, Queens County, New York","100109","null","35207","null",
"1500000US360810334031","Block Group 1, Census Tract 334.03, Queens County, New York","47604","null","11520","null",
"1500000US360810334032","Block Group 2, Census Tract 334.03, Queens County, New York","46187","null","11144","null",
"1500000US360810334041","Block Group 1, Census Tract 334.04, Queens County, New York","39481","null","13899","null",
"1500000US360810334042","Block Group 2, Census Tract 334.04, Queens County, New York","53976","null","31575","null",
"1500000US360810334051","Block Group 1, Census Tract 334.05, Queens County, New York","59724","null","22888","null",
"1500000US360810334052","Block Group 2, Census Tract 334.05, Queens County, New York","-","-","**","**",
"1500000US360810337001","Block Group 1, Census Tract 337, Queens County, New York","102697","null","79399","null",
"1500000US360810337002","Block Group 2, Census Tract 337, Queens County, New York","126600","null","10623","null",
"1500000US360810339001","Block Group 1, Census Tract 339, Queens County, New York","27458","null","17861","null",
"1500000US360810339002","Block Group 2, Census Tract 339, Queens County, New York","71029","null","21455","null",
"1500000US360810339003","Block Group 3, Census Tract 339, Queens County, New York","-","-","**","**",
"1500000US360810347001","Block Group 1, Census Tract 347, Queens County, New York","54727","null","8081","null",
"1500000US360810347002","Block Group 2, Census Tract 347, Queens County, New York","61750","null","15360","null",
"1500000US360810351001","Block Group 1, Census Tract 351, Queens County, New York","-","-","**","**",
"1500000US360810351002","Block Group 2, Census Tract 351, Queens County, New York","64712","null","26152","null",
"1500000US360810351003","Block Group 3, Census Tract 351, Queens County, New York","-","-","**","**",
"1500000US360810352001","Block Group 1, Census Tract 352, Queens County, New York","113661","null","28020","null",
"1500000US360810352002","Block Group 2, Census Tract 352, Queens County, New York","88438","null","14408","null",
"1500000US360810353001","Block Group 1, Census Tract 353, Queens County, New York","70139","null","27634","null",
"1500000US360810353002","Block Group 2, Census Tract 353, Queens County, New York","107404","null","76180","null",
"1500000US360810357001","Block Group 1, Census Tract 357, Queens County, New York","94375","null","39607","null",
"1500000US360810357002","Block Group 2, Census Tract 357, Queens County, New York","44531","null","8294","null",
"1500000US360810357003","Block Group 3, Census Tract 357, Queens County, New York","109464","null","73540","null",
"1500000US360810358001","Block Group 1, Census Tract 358, Queens County, New York","53203","null","24934","null",
"1500000US360810358002","Block Group 2, Census Tract 358, Queens County, New York","107237","null","84211","null",
"1500000US360810358003","Block Group 3, Census Tract 358, Queens County, New York","95114","null","16632","null",
"1500000US360810358004","Block Group 4, Census Tract 358, Queens County, New York","130278","null","42251","null",
"1500000US360810361001","Block Group 1, Census Tract 361, Queens County, New York","74712","null","25363","null",
"1500000US360810361002","Block Group 2, Census Tract 361, Queens County, New York","47361","null","17222","null",
"1500000US360810363001","Block Group 1, Census Tract 363, Queens County, New York","52273","null","7111","null",
"1500000US360810363002","Block Group 2, Census Tract 363, Queens County, New York","74732","null","18427","null",
"1500000US360810365001","Block Group 1, Census Tract 365, Queens County, New York","53047","null","13768","null",
"1500000US360810365002","Block Group 2, Census Tract 365, Queens County, New York","52250","null","18973","null",
"1500000US360810366001","Block Group 1, Census Tract 366, Queens County, New York","69000","null","12027","null",
"1500000US360810366002","Block Group 2, Census Tract 366, Queens County, New York","71250","null","26855","null",
"1500000US360810367001","Block Group 1, Census Tract 367, Queens County, New York","41528","null","32864","null",
"1500000US360810367002","Block Group 2, Census Tract 367, Queens County, New York","56761","null","22642","null",
"1500000US360810368001","Block Group 1, Census Tract 368, Queens County, New York","81429","null","47091","null",
"1500000US360810368002","Block Group 2, Census Tract 368, Queens County, New York","83571","null","35781","null",
"1500000US360810371001","Block Group 1, Census Tract 371, Queens County, New York","62266","null","9313","null",
"1500000US360810373001","Block Group 1, Census Tract 373, Queens County, New York","84135","null","34609","null",
"1500000US360810373002","Block Group 2, Census Tract 373, Queens County, New York","48393","null","19554","null",
"1500000US360810375011","Block Group 1, Census Tract 375.01, Queens County, New York","56941","null","16727","null",
"1500000US360810375021","Block Group 1, Census Tract 375.02, Queens County, New York","65938","null","20932","null",
"1500000US360810375022","Block Group 2, Census Tract 375.02, Queens County, New York","58550","null","7449","null",
"1500000US360810376001","Block Group 1, Census Tract 376, Queens County, New York","77614","null","19225","null",
"1500000US360810376002","Block Group 2, Census Tract 376, Queens County, New York","104922","null","46837","null",
"1500000US360810376003","Block Group 3, Census Tract 376, Queens County, New York","103177","null","20179","null",
"1500000US360810376004","Block Group 4, Census Tract 376, Queens County, New York","108295","null","69784","null",
"1500000US360810376005","Block Group 5, Census Tract 376, Queens County, New York","69483","null","29876","null",
"1500000US360810377001","Block Group 1, Census Tract 377, Queens County, New York","80729","null","15972","null",
"1500000US360810377002","Block Group 2, Census Tract 377, Queens County, New York","69250","null","12856","null",
"1500000US360810379001","Block Group 1, Census Tract 379, Queens County, New York","80911","null","16719","null",
"1500000US360810379002","Block Group 2, Census Tract 379, Queens County, New York","71726","null","12290","null",
"1500000US360810379003","Block Group 3, Census Tract 379, Queens County, New York","60625","null","20212","null",
"1500000US360810381001","Block Group 1, Census Tract 381, Queens County, New York","73333","null","21020","null",
"1500000US360810381002","Block Group 2, Census Tract 381, Queens County, New York","58618","null","19560","null",
"1500000US360810381003","Block Group 3, Census Tract 381, Queens County, New York","53913","null","26124","null",
"1500000US360810383010","Block Group 0, Census Tract 383.01, Queens County, New York","-","-","**","**",
"1500000US360810383011","Block Group 1, Census Tract 383.01, Queens County, New York","-","-","**","**",
"1500000US360810383020","Block Group 0, Census Tract 383.02, Queens County, New York","-","-","**","**",
"1500000US360810383021","Block Group 1, Census Tract 383.02, Queens County, New York","-","-","**","**",
"1500000US360810384001","Block Group 1, Census Tract 384, Queens County, New York","81250","null","23008","null",
"1500000US360810384002","Block Group 2, Census Tract 384, Queens County, New York","89444","null","7720","null",
"1500000US360810394001","Block Group 1, Census Tract 394, Queens County, New York","101250","null","46553","null",
"1500000US360810394002","Block Group 2, Census Tract 394, Queens County, New York","91250","null","14471","null",
"1500000US360810394003","Block Group 3, Census Tract 394, Queens County, New York","80625","null","32703","null",
"1500000US360810398001","Block Group 1, Census Tract 398, Queens County, New York","88375","null","67318","null",
"1500000US360810398002","Block Group 2, Census Tract 398, Queens County, New York","103580","null","22531","null",
"1500000US360810399011","Block Group 1, Census Tract 399.01, Queens County, New York","75398","null","14931","null",
"1500000US360810399012","Block Group 2, Census Tract 399.01, Queens County, New York","89891","null","25961","null",
"1500000US360810399021","Block Group 1, Census Tract 399.02, Queens County, New York","39063","null","23465","null",
"1500000US360810400001","Block Group 1, Census Tract 400, Queens County, New York","100774","null","31467","null",
"1500000US360810400002","Block Group 2, Census Tract 400, Queens County, New York","128182","null","78488","null",
"1500000US360810401011","Block Group 1, Census Tract 401.01, Queens County, New York","49890","null","30006","null",
"1500000US360810401012","Block Group 2, Census Tract 401.01, Queens County, New York","51604","null","11161","null",
"1500000US360810401021","Block Group 1, Census Tract 401.02, Queens County, New York","39939","null","11988","null",
"1500000US360810401022","Block Group 2, Census Tract 401.02, Queens County, New York","63233","null","27387","null",
"1500000US360810402001","Block Group 1, Census Tract 402, Queens County, New York","131250","null","47644","null",
"1500000US360810402002","Block Group 2, Census Tract 402, Queens County, New York","77375","null","49312","null",
"1500000US360810403011","Block Group 1, Census Tract 403.01, Queens County, New York","61382","null","17727","null",
"1500000US360810403012","Block Group 2, Census Tract 403.01, Queens County, New York","45789","null","42438","null",
"1500000US360810403021","Block Group 1, Census Tract 403.02, Queens County, New York","56875","null","24382","null",
"1500000US360810404001","Block Group 1, Census Tract 404, Queens County, New York","98482","null","81078","null",
"1500000US360810404002","Block Group 2, Census Tract 404, Queens County, New York","45352","null","12043","null",
"1500000US360810404003","Block Group 3, Census Tract 404, Queens County, New York","-","-","**","**",
"1500000US360810404004","Block Group 4, Census Tract 404, Queens County, New York","91806","null","21057","null",
"1500000US360810405011","Block Group 1, Census Tract 405.01, Queens County, New York","78929","null","48586","null",
"1500000US360810405021","Block Group 1, Census Tract 405.02, Queens County, New York","90500","null","26516","null",
"1500000US360810407011","Block Group 1, Census Tract 407.01, Queens County, New York","53564","null","3829","null",
"1500000US360810407012","Block Group 2, Census Tract 407.01, Queens County, New York","46071","null","16418","null",
"1500000US360810407021","Block Group 1, Census Tract 407.02, Queens County, New York","68393","null","31769","null",
"1500000US360810407022","Block Group 2, Census Tract 407.02, Queens County, New York","51845","null","36352","null",
"1500000US360810407023","Block Group 3, Census Tract 407.02, Queens County, New York","99091","null","26433","null",
"1500000US360810409011","Block Group 1, Census Tract 409.01, Queens County, New York","113661","null","58414","null",
"1500000US360810409012","Block Group 2, Census Tract 409.01, Queens County, New York","-","-","**","**",
"1500000US360810409021","Block Group 1, Census Tract 409.02, Queens County, New York","56063","null","9885","null",
"1500000US360810409022","Block Group 2, Census Tract 409.02, Queens County, New York","87901","null","15878","null",
"1500000US360810411001","Block Group 1, Census Tract 411, Queens County, New York","41442","null","27359","null",
"1500000US360810411002","Block Group 2, Census Tract 411, Queens County, New York","62308","null","41789","null",
"1500000US360810413001","Block Group 1, Census Tract 413, Queens County, New York","67200","null","13427","null",
"1500000US360810413002","Block Group 2, Census Tract 413, Queens County, New York","50938","null","15266","null",
"1500000US360810413003","Block Group 3, Census Tract 413, Queens County, New York","56442","null","19806","null",
"1500000US360810414001","Block Group 1, Census Tract 414, Queens County, New York","77116","null","7817","null",
"1500000US360810414002","Block Group 2, Census Tract 414, Queens County, New York","54844","null","49894","null",
"1500000US360810414003","Block Group 3, Census Tract 414, Queens County, New York","67625","null","16759","null",
"1500000US360810415001","Block Group 1, Census Tract 415, Queens County, New York","52750","null","13423","null",
"1500000US360810415002","Block Group 2, Census Tract 415, Queens County, New York","34694","null","30786","null",
"1500000US360810424001","Block Group 1, Census Tract 424, Queens County, New York","71250","null","17046","null",
"1500000US360810424002","Block Group 2, Census Tract 424, Queens County, New York","67411","null","36656","null",
"1500000US360810424003","Block Group 3, Census Tract 424, Queens County, New York","-","-","**","**",
"1500000US360810426001","Block Group 1, Census Tract 426, Queens County, New York","-","-","**","**",
"1500000US360810427001","Block Group 1, Census Tract 427, Queens County, New York","37866","null","28086","null",
"1500000US360810427002","Block Group 2, Census Tract 427, Queens County, New York","64659","null","15763","null",
"1500000US360810432001","Block Group 1, Census Tract 432, Queens County, New York","80250","null","27224","null",
"1500000US360810434001","Block Group 1, Census Tract 434, Queens County, New York","92578","null","31522","null",
"1500000US360810437011","Block Group 1, Census Tract 437.01, Queens County, New York","39792","null","34111","null",
"1500000US360810437012","Block Group 2, Census Tract 437.01, Queens County, New York","81510","null","18572","null",
